model,r2,mse,explainvar,season,species,iteration
KNN,0.1660921974428472,1.4776296764998254,0.1681839944191551,spring,loli,59
SVM,0.2639322330935049,1.3042635804111582,0.26704448692183835,spring,loli,59
RF,0.36523613650041964,0.7697695578263214,0.36525487615247787,spring,loli,60
XGB,0.34720158613653485,0.7916398132984387,0.34919371366587193,spring,loli,60
GBDT,0.3580547142475672,0.7784783715285777,0.35869741471846683,spring,loli,60
ANN,0.27329964956775366,0.8812596929201733,0.2863062028375085,spring,loli,60
KNN,0.35686808972590045,0.7799173750476396,0.3592144444636378,spring,loli,60
SVM,0.30019552827582063,0.8486434243343786,0.3004219326799734,spring,loli,60
RF,0.22830742925571945,1.0533821596720732,0.2373507714711376,spring,loli,61
XGB,0.22302004978969814,1.060599582013656,0.22997579893877262,spring,loli,61
GBDT,0.22022647186061384,1.064412894806486,0.22885815351101568,spring,loli,61
ANN,0.09687090222349581,1.232796732202512,0.09964360807730799,spring,loli,61
KNN,0.21844147631018995,1.066849464159612,0.23061749125577435,spring,loli,61
SVM,0.19332041916957343,1.101140416835891,0.1970749337253983,spring,loli,61
RF,0.19841550612266834,1.2389519337298291,0.200115732587279,spring,loli,62
XGB,0.18152219493191113,1.2650627189642691,0.18563044313807575,spring,loli,62
GBDT,0.19135658111831866,1.2498624102310514,0.19574621107353773,spring,loli,62
ANN,0.07698474994524607,1.4266387856205993,0.08714940935573545,spring,loli,62
KNN,0.19091979632151967,1.2505375173130264,0.19124276939938334,spring,loli,62
SVM,0.1683944215626394,1.2853533811784952,0.1788616950108678,spring,loli,62
RF,0.3451990958386012,1.0007349930832345,0.3452124043429723,spring,loli,63
XGB,0.2698709677343668,1.1158592900692128,0.2709088978228552,spring,loli,63
GBDT,0.2785340834141521,1.102619413711693,0.27989491881361384,spring,loli,63
ANN,0.19711659940190762,1.2270500991033013,0.20144525959613513,spring,loli,63
KNN,0.38691478240514365,0.9369807327541414,0.3873066028568335,spring,loli,63
SVM,0.2928186822063382,1.080788200922207,0.29356050159859604,spring,loli,63
RF,0.14124943785685073,1.1577836258662455,0.14626605544042715,spring,loli,64
XGB,0.03943270045198177,1.2950548622451632,0.04634477761049538,spring,loli,64
GBDT,0.08068562154932202,1.239436899741063,0.08591869061507851,spring,loli,64
ANN,-2.2584709671561205,4.393131716524025,-1.358621933189891,spring,loli,64
KNN,0.06154261301927877,1.2652458631385242,0.07408571560020638,spring,loli,64
SVM,0.15475147544017276,1.139579925375165,0.16750301866535078,spring,loli,64
RF,0.3006581959327651,0.9305547412765801,0.30315154374800424,spring,loli,65
XGB,0.23121053382482315,1.0229628468256462,0.23298551212676677,spring,loli,65
GBDT,0.24549633424209805,1.0039539455503148,0.2464623828878444,spring,loli,65
ANN,0.1293001532501542,1.1585663346731159,0.12943905415934076,spring,loli,65
KNN,0.24451244235440428,1.0052631269201002,0.24830280825057716,spring,loli,65
SVM,0.2882845812532766,0.9470192593988523,0.28973830303060677,spring,loli,65
RF,0.3176210837826945,0.9527280260745071,0.3516475837986408,spring,loli,66
XGB,0.27697722281013004,1.0094744238839417,0.3050801153994074,spring,loli,66
GBDT,0.25049872220256664,1.0464433410320544,0.27944528724699413,spring,loli,66
ANN,0.1424364318707041,1.1973184195466133,0.24474932704113095,spring,loli,66
KNN,0.2471046500041052,1.0511820977977526,0.2731981553768782,spring,loli,66
SVM,0.30078173163761823,0.9762388971584006,0.32994714369350797,spring,loli,66
RF,0.2602276709075082,1.205808652447527,0.26803680539516606,spring,loli,67
XGB,0.2294556043590661,1.2559662788395838,0.2412368075170116,spring,loli,67
GBDT,0.25458910348601893,1.2149993630443687,0.2641336392540875,spring,loli,67
ANN,0.14870867298441104,1.387581567329203,0.17885549715826765,spring,loli,67
KNN,0.23061515235319452,1.2540762473403475,0.23581070618907074,spring,loli,67
SVM,0.15053673145290347,1.3846018820506358,0.17667738944349598,spring,loli,67
RF,0.1464151439740995,1.2846300243254476,0.15302668360173421,spring,loli,68
XGB,0.05091115886905262,1.42836182303598,0.05485438430957712,spring,loli,68
GBDT,0.11848899685162873,1.3266583789805202,0.12313053711127953,spring,loli,68
ANN,0.030321410627549117,1.4593490278787227,0.0797468542435592,spring,loli,68
KNN,0.032727110707664875,1.4557284920519422,0.032766793420737184,spring,loli,68
SVM,0.038298808823324926,1.4473431855000214,0.053413500511044765,spring,loli,68
RF,0.10805756888326579,1.4076018350214938,0.11011473065685073,spring,loli,69
XGB,0.09238919328216111,1.4323285813657705,0.09363978389372474,spring,loli,69
GBDT,0.12776803618444743,1.3764961392115773,0.1306668219574929,spring,loli,69
ANN,0.18903414973851074,1.2798101975467524,0.18944080078000003,spring,loli,69
KNN,0.05006426827051047,1.4991228497345879,0.054733362916680295,spring,loli,69
SVM,0.2600379224474414,1.1677569559116323,0.2600590445368731,spring,loli,69
RF,0.1982493447754804,1.1287600701810852,0.20394141436789293,spring,loli,70
XGB,0.09292757001101593,1.2770393551433679,0.10326545393685382,spring,loli,70
GBDT,0.14913072096418423,1.1979126688090351,0.15709747859973755,spring,loli,70
ANN,-2.402606510468906,4.7904249763038305,-2.1716673276360177,spring,loli,70
KNN,0.2071721034440659,1.116197992887689,0.21088578529550583,spring,loli,70
SVM,0.23595054682342542,1.0756817082337133,0.2399491723739594,spring,loli,70
RF,0.19467642117813788,1.0528924999423774,0.19527950085651147,spring,loli,71
XGB,0.18540179333388873,1.0650182918026536,0.18675973194039253,spring,loli,71
GBDT,0.22145651689442158,1.0178797886932371,0.22179881268768042,spring,loli,71
ANN,-0.4681280140758959,1.9194532677624918,-0.20888347550719466,spring,loli,71
KNN,0.2606967591183481,0.9665764892245481,0.2608035817105241,spring,loli,71
SVM,0.26103829028039016,0.9661299661020826,0.27110664394152895,spring,loli,71
RF,0.22494612848591322,1.0614291477376427,0.22733140722913137,spring,loli,72
XGB,0.17058858169129087,1.135871308067238,0.1732465027327199,spring,loli,72
GBDT,0.18702671695389073,1.1133594330306131,0.18959701307194,spring,loli,72
ANN,0.13856630736029074,1.17972551820798,0.14583839954017053,spring,loli,72
KNN,0.11052853938747698,1.2181229835425023,0.12732155046377647,spring,loli,72
SVM,0.2412645468217114,1.0390812239310618,0.24657427192655346,spring,loli,72
RF,0.09517243088178717,1.4535560938425398,0.09827934341169475,spring,loli,73
XGB,0.17610830966669233,1.3235370229902346,0.18232993153237542,spring,loli,73
GBDT,0.13042910342460146,1.3969181741191594,0.13645879724446208,spring,loli,73
ANN,0.07737315223463304,1.4821496632988571,0.07825671538325785,spring,loli,73
KNN,0.062356164632324074,1.5062736340812306,0.06342158800586783,spring,loli,73
SVM,0.17639577061029688,1.3230752326772743,0.18048860808912282,spring,loli,73
RF,0.21036633260625648,1.0808568591953402,0.22316925434013068,spring,loli,74
XGB,0.13200096792881288,1.1881239951249982,0.1405866855384349,spring,loli,74
GBDT,0.16841235478176309,1.138283798514939,0.17795310453393054,spring,loli,74
ANN,-0.5421130752757586,2.1108566717628157,-0.26275893867806377,spring,loli,74
KNN,0.08686692995025802,1.2499038261361533,0.11652917441101296,spring,loli,74
SVM,0.14911333164137996,1.1647004552488156,0.15339149058087187,spring,loli,74
RF,0.17963643671538854,1.3008196533620209,0.18032501331543094,spring,loli,75
XGB,0.20117242047677486,1.2666708537503817,0.20128217782227031,spring,loli,75
GBDT,0.18582042672466148,1.291013932946979,0.18592699310777783,spring,loli,75
ANN,0.17481703010459382,1.3084616051958686,0.17609123275267535,spring,loli,75
KNN,0.21940473597416943,1.2377605566738652,0.22027066890395064,spring,loli,75
SVM,0.29879057341166637,1.1118814194729947,0.29993287451616535,spring,loli,75
RF,0.20582346846114297,1.3507727135447292,0.24474739693927916,spring,loli,76
XGB,0.16348962888794483,1.422776094511242,0.19689734875042908,spring,loli,76
GBDT,0.16187846531895733,1.4255164371172224,0.1946368372015529,spring,loli,76
ANN,0.06667986064917719,1.5874346913702182,0.09565761337873047,spring,loli,76
KNN,0.21931281751634712,1.3278293956504776,0.2564369413611821,spring,loli,76
SVM,0.13305292140672265,1.4745442749132918,0.16262387176194082,spring,loli,76
RF,0.17960027448746296,1.3518955157898833,0.18043071259598864,spring,loli,77
XGB,0.15818107823106753,1.387191133853083,0.15818229179012144,spring,loli,77
GBDT,0.1806214632030183,1.3502127501789218,0.18104947134316185,spring,loli,77
ANN,0.016127472738545645,1.6212741378998594,0.05657186803594372,spring,loli,77
KNN,0.025145052840714888,1.606414520417927,0.025145065876830852,spring,loli,77
SVM,0.22147643322545363,1.282889896387674,0.24776021182108576,spring,loli,77
RF,0.30771572399778524,1.078501974445284,0.31438186372345833,spring,loli,78
XGB,0.21406784454330896,1.2243949643561853,0.2248414351703989,spring,loli,78
GBDT,0.20958542859201734,1.2313780703161674,0.2248601858001783,spring,loli,78
ANN,0.21923311189566308,1.2163480517927199,0.22553032750472513,spring,loli,78
KNN,0.2623115298326284,1.1492366635790612,0.2694487948794473,spring,loli,78
SVM,0.2892158202323717,1.1073227687774412,0.29659614687484603,spring,loli,78
RF,0.19511772201634403,1.2617423156781427,0.2034971854366755,spring,loli,79
XGB,0.1465515000685198,1.3378752596133683,0.15158672318725552,spring,loli,79
GBDT,0.20242473757636037,1.2502877576818012,0.20521848889591354,spring,loli,79
ANN,0.10137703200621162,1.4086912528356994,0.10365370130421736,spring,loli,79
KNN,0.29001749953136036,1.1129763801936385,0.29861367155049434,spring,loli,79
SVM,0.17055561239176742,1.3002461490005643,0.17355404667693475,spring,loli,79
RF,0.18849550380832114,1.0026283582722577,0.218442669007596,spring,loli,80
XGB,0.1414393002279124,1.0607671416847482,0.17575506185693468,spring,loli,80
GBDT,0.14968774335661983,1.0505760422746415,0.17868144009229425,spring,loli,80
ANN,-2.0456352243296623,3.762936938977271,-1.7811195334397647,spring,loli,80
KNN,0.20474992815015414,0.9825457254969695,0.21705427784972553,spring,loli,80
SVM,0.25450542779535557,0.9210719133882305,0.26692768292487024,spring,loli,80
RF,0.157569109625044,1.3773966954319121,0.1652249321649123,spring,loli,81
XGB,0.17254719475493685,1.352907131721078,0.1774028921064249,spring,loli,81
GBDT,0.13311373975707597,1.4173818693216205,0.13736916589763315,spring,loli,81
ANN,0.009486649799101299,1.619515417746212,0.011835154127602276,spring,loli,81
KNN,0.12686256426724207,1.4276027059037522,0.14229412332326008,spring,loli,81
SVM,0.23047675662930844,1.2581907721891246,0.23442817953381523,spring,loli,81
RF,0.26028466349611135,1.1179681749757242,0.2623508878116626,spring,loli,82
XGB,0.22899370901340488,1.1652597337010255,0.23284295255761478,spring,loli,82
GBDT,0.15845864298784107,1.271862848635871,0.1630974110777642,spring,loli,82
ANN,-1.4111585914760592,3.6441025852319298,-0.9356185236074341,spring,loli,82
KNN,0.2867046135961362,1.078038404780782,0.29144560571179945,spring,loli,82
SVM,0.2140972813911448,1.187773437528266,0.2159485143569122,spring,loli,82
RF,0.33221674427356873,0.8687580073898461,0.33282933516687496,spring,loli,83
XGB,0.30201230700319603,0.9080527134375378,0.3034011798902734,spring,loli,83
GBDT,0.3052604415847683,0.9038270265808778,0.30692639913252096,spring,loli,83
ANN,0.24824976150402367,0.9779955302116096,0.24824986357974943,spring,loli,83
KNN,0.3386369699846914,0.8604055630181757,0.34342467889669226,spring,loli,83
SVM,0.1857230421107967,1.059340169632963,0.18583571354717732,spring,loli,83
RF,0.2961570928169027,1.040356276339469,0.29655337387041814,spring,loli,84
XGB,0.23692454483293168,1.127908416781331,0.23720642173566775,spring,loli,84
GBDT,0.2716940620449756,1.076515293276524,0.27186038187536876,spring,loli,84
ANN,-4.688057088597008,8.407566279217615,-2.988575699345843,spring,loli,84
KNN,0.2472127292080719,1.112701362653796,0.24723292111737838,spring,loli,84
SVM,0.19480698009087283,1.190162752765051,0.2028723606548294,spring,loli,84
RF,0.17485391527521077,1.1587996693749267,0.1749246291841462,spring,loli,85
XGB,0.17935247592969372,1.152482084288382,0.1794491061849145,spring,loli,85
GBDT,0.1862133859854882,1.142846917314382,0.18622052481985618,spring,loli,85
ANN,-0.23377279305818544,1.7326574422957493,-0.1547565374484825,spring,loli,85
KNN,0.21360008253881724,1.1043862186589992,0.21468107451037888,spring,loli,85
SVM,0.21476375485131205,1.1027520073163743,0.2147872637767304,spring,loli,85
RF,0.24514650158277262,1.084219293900798,0.28821868522049343,spring,loli,86
XGB,0.18333824890325978,1.172996388022952,0.23066934590488197,spring,loli,86
GBDT,0.18365969763784273,1.1725346813199087,0.23450877369424117,spring,loli,86
ANN,-3.0095297714588183,5.7590109164235335,-1.0130264666621778,spring,loli,86
KNN,0.2484272645635648,1.0795070331376846,0.2824393625751307,spring,loli,86
SVM,0.07378849311981883,1.3303460712549646,0.10960915127780779,spring,loli,86
RF,0.28718017426237796,0.9932898843293517,0.2936837784142827,spring,loli,87
XGB,0.31163925832314776,0.9592069928323544,0.32052400738900544,spring,loli,87
GBDT,0.299089185564404,0.9766950871147462,0.3054818567990266,spring,loli,87
ANN,-1.2031127707241218,3.0699617914423314,-0.6378649799050335,spring,loli,87
KNN,0.2757124723275669,1.009269732135303,0.2771804558899712,spring,loli,87
SVM,0.23154568633764516,1.0708146277219708,0.23298358655811258,spring,loli,87
RF,0.20238892681367004,1.1825457403741837,0.20242919907957946,spring,loli,88
XGB,0.17640921812295762,1.2210635028290526,0.17650797728172896,spring,loli,88
GBDT,0.15354155669707314,1.2549673144994071,0.153630397167264,spring,loli,88
ANN,-0.34702283452642435,1.9971088274797069,-0.3187273439369638,spring,loli,88
KNN,0.2469782132856817,1.1164372414372794,0.24698247739068424,spring,loli,88
SVM,0.3146906901851455,1.0160460811092678,0.31570741732121044,spring,loli,88
RF,0.10332993268755364,1.2880252279585749,0.10440377238431231,spring,loli,89
XGB,0.13483059161441846,1.2427759831424408,0.13821413072917277,spring,loli,89
GBDT,0.12208974957934171,1.261077615554238,0.12371833373715457,spring,loli,89
ANN,-0.14637388875795665,1.6467132596707006,-0.1247278791566151,spring,loli,89
KNN,0.15733296679998254,1.2104523582277973,0.16121409664863584,spring,loli,89
SVM,0.04054736812076609,1.3782094885755658,0.04734239810211749,spring,loli,89
RF,0.22104860830468565,1.0093276686550738,0.22277919994385853,spring,loli,90
XGB,0.11215138795994206,1.1504314380370924,0.11657194602804366,spring,loli,90
GBDT,0.06530572036566717,1.2111317961898826,0.07302680143088247,spring,loli,90
ANN,0.19374185028336555,1.0447104495397737,0.19520738758173095,spring,loli,90
KNN,0.11190329324618875,1.1507529072092486,0.1202367935109886,spring,loli,90
SVM,0.2733883959702975,0.941508294525119,0.2733897949608648,spring,loli,90
RF,0.3070660658483617,1.087887987099979,0.307741961242454,spring,loli,91
XGB,0.2892976673828025,1.1157839037061608,0.2894762290721694,spring,loli,91
GBDT,0.29177978895025936,1.1118870383591575,0.2929849771300109,spring,loli,91
ANN,-1.3234084139295619,3.647689885090627,-1.1372175848149966,spring,loli,91
KNN,0.34511023873940627,1.028159639811008,0.34698527840243365,spring,loli,91
SVM,0.2795099751133654,1.1311503222297221,0.27954808613203164,spring,loli,91
RF,0.2750907262563729,1.0410608368332062,0.286455074235178,spring,loli,92
XGB,0.14535373047778,1.2273794704685308,0.1493879939333227,spring,loli,92
GBDT,0.12370881091430164,1.258464295687516,0.1261197688209622,spring,loli,92
ANN,-2.4604488313053414,4.9696394936882955,-1.4638060413427167,spring,loli,92
KNN,0.31703761013487275,0.9808198389389777,0.3227473927036819,spring,loli,92
SVM,0.2319611697994024,1.1030003012098453,0.24043377258091514,spring,loli,92
RF,0.17538724794019334,1.3712584615876224,0.1775430198850778,spring,loli,93
XGB,0.14334557141077175,1.4245409507980684,0.14837480026201377,spring,loli,93
GBDT,0.15994080421926815,1.3969445385987376,0.1652474431914197,spring,loli,93
ANN,0.0942197015886056,1.5062329504769816,0.09922982181145323,spring,loli,93
KNN,0.15720350512581127,1.4014964261779954,0.15933809770284924,spring,loli,93
SVM,0.14736610383539694,1.417855159081189,0.15013534990350608,spring,loli,93
RF,0.16992807511729946,1.0868471573376535,0.18186467097146597,spring,loli,94
XGB,0.14885167673085786,1.1144433486875258,0.15658045093997908,spring,loli,94
GBDT,0.13368421440536782,1.1343027281199942,0.14398363400916636,spring,loli,94
ANN,0.047463860987683626,1.2471945670168465,0.0533009521051212,spring,loli,94
KNN,0.08663714622076224,1.1959033807679378,0.1042682918766159,spring,loli,94
SVM,0.10253140691480556,1.17509237447382,0.10728020383628101,spring,loli,94
RF,0.36710195727888995,0.9177886456569099,0.36710399721077425,spring,loli,95
XGB,0.33504121178279145,0.964281107635626,0.3353589812271983,spring,loli,95
GBDT,0.3563651021011758,0.9333585528252133,0.3564072200618835,spring,loli,95
ANN,0.27709852049542827,1.0483059277057036,0.2772379027266034,spring,loli,95
KNN,0.3662946895353123,0.9189592941959307,0.3670790161433729,spring,loli,95
SVM,0.3026986140090696,1.0111822939312054,0.3028678179057712,spring,loli,95
RF,0.37809388112588316,0.9751071353674653,0.37908343177290416,spring,loli,96
XGB,0.3112687216201737,1.079884509119718,0.3124667677126185,spring,loli,96
GBDT,0.28961695929126163,1.1138330220856696,0.2918860954219329,spring,loli,96
ANN,-2.3585259960242855,5.265943787414797,-1.5309318082363963,spring,loli,96
KNN,0.32109081701439457,1.0644841214848386,0.32370687868290526,spring,loli,96
SVM,0.3413656006899073,1.0326946188090722,0.3418875868354122,spring,loli,96
RF,0.3337648420661208,1.0410271792978987,0.3380807598902238,spring,loli,97
XGB,0.3204945900097633,1.061762640196786,0.32259267192846286,spring,loli,97
